userMediaCount,medLikeNumbers,medCommentNumbers,medHashtagNumbers,medUploadIntervals,medUploadHours,countHasLocationInfo,followerCount,followingCount,hasExternalUrl,tagCounts,biographyLength,usernameLength,isFake
127,69.0,0.0,0.0,8.5,20.0,85,591,371,0,42,15,13,0
40,983.5,6.0,26.5,5.0,10.0,35,1420,1402,0,125,133,9,1
5,23.0,0.0,0.0,15.0,11.0,4,74,99,0,9,39,12,0
19,100.0,0.0,0.0,22.5,7.0,10,1125,1978,0,28,75,12,1
15,77.0,2.0,0.0,9.5,9.0,2,3280,5991,0,24,54,14,1
1000,15.0,0.0,15.0,0.0,13.0,144,5140,1005,1,4,103,11,1
39,57.0,2.0,2.0,7.5,10.0,21,367,523,0,7,76,11,0
142,45.0,0.0,0.0,1.0,21.0,2,2968,862,1,103,32,11,1
304,31.0,1.0,10.0,1.0,11.0,66,1680,485,0,30,100,17,1
7,38.0,0.0,0.0,177.0,18.0,2,181,188,0,10,0,11,0
22,63.0,0.0,1.0,27.0,14.0,10,300,301,0,24,32,11,0
29,17.0,0.0,0.0,20.0,17.0,0,186,298,0,2,0,11,0
340,21.0,1.0,2.0,1.0,19.0,120,676,1238,1,117,91,10,1
37,34.0,0.0,1.0,14.0,15.0,24,484,611,0,46,37,11,0
0,0.0,0.0,0.0,3.5,16.0,0,59,87,0,0,0,12,0
364,507.5,1.0,5.0,0.0,9.0,195,4312,2407,0,0,127,24,1
19,181.0,4.0,29.0,2.5,16.0,6,3457,1649,0,7,44,9,1
29,70.0,0.0,4.0,29.5,16.0,10,499,625,0,8,20,8,0
472,786.0,38.0,5.0,1.0,17.0,452,9676,2948,1,1393,117,20,1
35,357.0,29.0,0.0,7.0,4.0,26,7208,1077,0,35,48,12,1
37,98.0,0.0,0.0,28.5,20.0,27,579,554,0,8,20,12,0
223,390.0,12.0,0.0,3.0,9.0,163,7189,1283,1,140,70,12,1
10,297.0,4.0,0.0,26.0,18.0,8,1220,704,0,17,134,14,1
29,65.0,0.0,0.0,41.5,21.0,23,417,1035,0,15,22,10,0
58,31.5,0.0,0.0,11.0,16.0,9,126,355,0,4,7,11,0
202,35.0,0.0,3.0,2.0,7.0,110,541,506,0,1,132,16,0
97,223.0,6.0,13.0,4.0,8.0,3,11075,4748,1,49,144,8,1
12,202.0,5.5,0.0,17.0,17.0,4,1414,488,0,135,114,10,1
24,53.0,0.0,0.0,51.0,15.5,1,343,372,0,5,0,10,0
28,574.0,17.5,23.0,4.0,12.5,26,5433,3187,1,8,127,8,1
65,114.0,2.0,0.0,16.0,20.0,18,387,455,0,10,0,12,0
16,82.0,0.0,1.0,28.0,18.0,8,230,272,0,9,22,10,0
76,38.0,0.0,0.0,8.0,18.0,28,514,405,0,11,73,13,0
0,0.0,0.0,0.0,3.5,16.0,0,269,267,0,11,0,9,0
35,14.0,2.0,1.0,20.5,10.0,10,250,359,0,20,6,8,0
62,46.5,0.0,28.0,0.0,5.0,0,6886,4467,0,5,44,13,1
559,86.0,2.0,19.0,1.0,14.0,525,5535,4220,0,24,43,10,1
237,65.0,2.0,30.0,2.0,19.0,208,13406,6842,1,8,92,13,1
90,64.0,2.0,0.0,14.0,17.0,29,265,270,0,30,2,11,0
232,41.5,0.0,0.0,6.0,16.0,44,396,447,0,118,0,10,0
39,178.0,2.0,0.0,25.5,19.0,6,659,649,0,43,14,10,0
21,115.0,5.0,0.0,16.0,4.0,1,1367,1693,0,4,0,9,1
61,191.0,0.0,0.0,10.5,20.0,11,972,611,1,9,23,12,0
18,168.0,5.0,22.0,2.0,8.0,17,2584,1353,0,1,77,16,1
0,0.0,0.0,0.0,3.5,16.0,0,39,750,1,0,0,11,1
75,43.0,0.0,0.0,5.0,11.0,13,338,429,0,4,84,17,0
560,310.0,4.0,21.0,1.0,15.5,80,15612,2428,1,665,142,14,1
61,173.0,4.0,0.0,16.0,21.0,39,573,570,0,65,6,11,0
77,48.0,1.0,24.0,2.0,16.0,44,1536,2703,1,45,150,13,1
263,13.0,0.0,3.0,0.0,13.0,0,1647,2278,1,0,58,20,1
67,47.0,0.0,0.0,13.5,18.0,57,497,429,0,74,0,13,0
22,9.0,0.0,0.0,0.0,17.5,0,71,53,0,0,71,17,0
52,76.5,1.0,0.0,11.0,18.0,10,445,365,0,62,23,8,0
31,208.0,1.0,1.0,29.5,20.0,20,973,805,1,110,64,14,0
175,146.0,2.0,0.0,6.0,16.0,56,1502,1175,0,263,35,13,0
28,13.0,0.0,1.5,15.0,15.0,18,133,233,0,31,98,15,0
236,63.0,0.0,0.0,2.0,15.0,124,585,649,0,39,41,15,0
46,57.5,0.0,0.0,16.0,12.0,3,1017,784,1,35,0,14,0
394,35.0,0.0,1.0,2.0,17.0,177,336,359,0,62,5,9,0
36,72.0,1.0,1.0,32.0,16.5,13,467,413,0,22,35,16,0
54,17.0,0.0,0.0,0.0,15.5,6,210,1674,0,0,128,13,1
283,302.0,5.0,14.0,3.0,19.0,233,5865,1643,0,80,65,12,1
195,26.0,1.0,0.0,4.0,13.0,135,488,825,0,0,139,11,0
563,21.0,1.0,2.0,2.0,7.0,216,1092,1415,1,56,145,13,1
0,0.0,0.0,0.0,3.5,16.0,0,617,1739,1,2,78,18,1
52,43.0,0.0,0.0,3.0,15.5,0,327,328,0,9,50,6,0
769,201.0,1.0,1.0,1.0,17.0,499,3203,470,0,283,63,5,0
9,95.0,2.0,0.0,29.5,16.0,4,277,319,0,30,13,13,0
112,132.5,2.0,0.0,3.0,7.0,0,4454,4047,0,9,19,12,1
75,112.0,5.0,7.0,2.0,18.0,8,3906,1570,1,9,139,19,1
89,214.0,0.0,0.0,6.5,20.0,27,829,973,0,43,31,14,0
335,210.0,4.0,22.0,1.0,10.0,227,17440,1469,1,760,87,16,1
13,43.0,2.0,0.0,35.0,19.0,7,182,214,0,3,69,12,0
91,31.0,2.0,2.0,13.0,14.0,32,467,507,0,76,0,11,0
10,25.0,0.5,18.0,1.0,18.0,3,4222,694,0,6,78,13,1
75,105.0,2.0,0.0,7.5,20.0,56,872,695,0,83,37,11,0
34,33.5,1.0,0.0,28.0,16.5,1,193,185,0,6,17,12,0
4,110.5,4.5,0.0,15.0,1.5,0,264,172,0,5,8,12,1
34,158.0,7.0,26.5,8.0,20.5,18,2978,4607,1,8,127,12,1
107,99.0,3.0,2.0,1.0,15.0,97,3184,4438,0,20,52,5,1
266,21.0,0.0,1.5,2.0,16.0,8,605,721,0,34,98,7,0
119,19.0,0.0,1.0,4.0,16.0,7,308,498,0,50,0,12,0
11,38.0,0.0,0.0,0.0,19.0,0,674,7487,1,0,0,9,1
12,88.5,3.5,3.0,80.0,20.5,1,297,319,0,45,22,7,0
3,57.0,1.0,0.0,96.0,8.0,0,184,231,0,3,0,8,0
32,50.5,1.0,2.0,12.0,15.5,25,221,237,0,26,42,13,0
60,168.0,5.0,0.0,1.0,14.0,0,73529,2661,0,55,109,15,1
369,47.0,1.0,0.0,3.0,16.0,202,347,365,0,130,0,15,0
567,25.0,0.0,0.0,2.0,15.0,138,399,409,0,59,70,7,0
96,20.0,0.0,15.5,0.0,13.5,76,234,28,1,0,132,19,1
63,84.0,1.0,0.0,8.5,20.0,17,345,521,0,11,9,7,0
645,18.0,0.0,6.0,1.0,15.0,187,9696,327,1,102,73,19,1
35,192.0,0.0,0.0,21.5,20.0,28,738,570,0,46,13,14,0
1000,170.0,2.0,25.0,1.0,10.0,693,12130,5974,1,729,22,11,1
116,129.0,3.0,1.0,7.0,17.0,88,968,1124,0,119,117,12,0
423,105.0,3.0,29.0,1.0,15.0,365,3808,3102,0,180,119,27,1
22,682.5,15.5,0.0,0.0,7.0,1,5195,597,1,6,0,12,1
106,22.0,0.0,3.0,0.0,5.0,9,4452,3937,1,1,47,13,1
7,29.0,1.0,0.0,31.5,2.0,2,196,191,0,20,0,11,0
1,50.0,4.0,0.0,3.5,20.0,0,150,186,0,2,84,11,0
138,105.5,2.0,0.0,8.0,17.0,18,895,680,1,81,36,8,0
16,174.0,1.5,0.0,29.0,19.5,7,853,838,0,8,4,13,0
61,14.0,0.0,1.0,1.0,16.0,2,376,639,0,12,19,7,0
49,76.0,4.0,8.0,2.0,6.0,38,1380,1282,0,278,149,10,1
11,27.0,1.0,1.0,15.5,14.0,0,209,556,0,23,0,8,0
266,21.0,0.0,1.5,2.0,16.0,8,605,721,0,34,98,7,0
11,231.0,5.0,0.0,5.5,11.0,0,1085,667,0,4,2,9,1
91,98.0,13.0,1.0,8.0,19.0,6,263,448,0,74,42,14,0
12,1020.0,18.0,5.0,4.0,15.5,12,9118,2140,1,77,136,9,1
84,461.5,4.0,22.0,1.0,16.0,47,19207,2302,1,21,118,12,1
42,122.5,1.5,0.0,27.0,21.0,9,346,326,0,7,14,11,0
24,27.0,0.0,0.0,15.0,14.5,3,282,303,0,23,0,7,0
12,469.0,7.0,30.0,0.0,21.0,0,4096,669,0,5,137,20,1
263,37.0,2.0,1.0,4.0,6.0,172,9528,1079,0,148,115,13,1
143,57.0,2.0,4.0,6.0,9.0,16,3246,4323,0,6,81,17,1
1000,0.0,0.0,30.0,0.0,12.0,0,24871,958,1,5,42,16,1
31,197.0,2.0,0.0,36.0,17.0,22,695,632,0,53,49,12,0
111,86.0,1.0,19.0,1.0,13.0,3,3855,6891,1,2,116,13,1
163,6.0,0.0,0.0,2.5,15.0,29,316,709,0,38,0,12,0
14,110.5,1.0,0.0,74.0,18.5,1,283,373,0,34,8,14,0
54,74.0,2.0,0.5,18.0,18.0,20,419,413,0,14,32,9,0
7,750.0,13.0,0.0,2.0,14.0,0,272,329,0,0,11,7,1
3,24.0,0.0,0.0,68.5,15.0,0,141,146,0,0,5,10,0
0,0.0,0.0,0.0,3.5,16.0,0,222,248,0,1,0,10,0
648,17.0,1.0,4.0,1.0,11.0,443,668,656,0,26,40,11,1
203,126.0,1.0,26.0,3.0,19.0,172,1002,1231,0,153,0,14,0
3,66.0,10.0,0.0,171.5,12.0,0,258,391,0,40,0,7,0
69,37.0,1.0,3.0,5.0,4.0,15,419,822,0,24,54,13,0
735,15.0,0.0,6.0,1.0,11.0,6,4583,826,1,95,120,6,1
47,6.0,0.0,2.0,9.5,16.0,28,138,133,0,12,31,10,0
645,42.0,0.0,1.0,1.0,16.0,271,895,526,1,48,122,14,1
1,86.0,1.0,5.0,3.5,7.0,1,156,451,0,0,0,10,1
50,426.5,5.0,6.5,0.0,17.0,0,5116,5963,0,41,108,16,1
314,60.0,0.0,0.0,4.0,18.0,163,523,538,1,58,0,12,0
32,14.5,1.0,0.0,12.0,7.5,0,134,310,0,6,0,6,0
48,18.5,0.0,1.5,24.0,15.0,19,279,573,0,109,0,11,0
41,44.0,1.0,11.0,1.0,11.0,39,465,4372,0,12,77,12,1
145,18.0,0.0,0.0,1.0,15.0,24,265,236,0,3,0,13,0
11,185.0,5.0,0.0,5.5,3.0,1,1322,561,0,32,9,7,1
22,49.0,0.0,0.0,42.0,14.0,6,416,463,0,13,26,10,0
14,9.0,0.0,0.5,50.0,4.5,0,437,661,0,67,0,9,0
176,221.0,9.0,16.5,5.0,16.0,112,7957,2801,1,57,138,10,1
112,11.5,0.0,4.0,6.0,15.0,23,721,1699,1,45,67,11,1
1000,59.0,1.0,3.0,1.0,16.0,190,4584,2357,1,436,76,8,1
239,54.0,1.0,10.0,2.0,16.0,127,1517,1289,1,27,135,26,1
11,21.0,0.0,0.0,27.5,16.0,0,235,436,0,2,0,11,0
44,15.0,0.0,2.0,0.0,19.5,0,3098,6059,0,0,125,12,1
61,62.0,5.0,2.0,1.0,9.0,22,2660,185,0,68,139,14,1
119,285.0,2.0,26.0,0.0,7.0,11,6425,1312,1,4,150,15,1
228,389.0,4.0,2.0,1.0,0.0,0,14767,5529,0,263,149,19,1
148,113.5,2.0,22.0,1.0,16.0,0,1549,1660,0,4,120,8,1
108,72.5,0.5,28.0,1.0,17.0,0,3326,1332,0,0,143,9,1
1,25.0,0.0,0.0,3.5,19.0,0,135,12,0,22,16,11,0
0,0.0,0.0,0.0,3.5,16.0,0,2181,1726,0,1,0,8,1
5,130.0,1.0,0.0,246.0,15.0,3,380,385,1,0,4,11,0
2,132.0,6.0,0.5,57.0,20.5,1,298,314,0,1,26,14,0
0,0.0,0.0,0.0,3.5,16.0,0,7,4,0,0,0,13,0
1000,106.0,2.0,30.0,0.0,16.0,0,21455,6800,1,37,144,17,1
49,24.0,0.0,0.0,12.0,18.0,23,752,285,0,3,0,5,0
5,50.0,2.0,0.0,1.0,12.0,5,69,155,0,0,141,17,1
403,20.0,0.0,1.0,2.0,16.0,184,209,305,0,35,9,10,0
164,55.0,1.0,1.0,5.0,16.0,90,440,606,0,47,1,9,0
110,18.0,0.0,2.0,10.0,16.0,54,336,335,0,32,41,7,0
2,1178.5,39.5,0.0,92.0,8.0,0,691,496,0,1,29,27,1
26,69.0,2.0,30.0,0.0,17.5,0,473,4900,1,0,36,28,1
535,48.0,2.0,18.0,1.0,15.0,85,947,800,1,225,147,7,1
12,34.0,0.5,0.0,0.0,4.0,0,14974,4948,1,0,78,22,1
150,194.5,2.0,25.0,1.0,16.0,148,3712,3541,0,13,22,8,1
0,0.0,0.0,0.0,3.5,16.0,0,619,1747,1,2,78,18,1
5,80.0,2.0,3.0,4.0,10.0,3,500,4303,0,1,0,12,1
82,79.5,0.0,0.0,5.0,20.0,18,442,599,0,10,6,10,0
24,55.5,0.0,1.0,11.0,15.0,15,192,220,0,7,0,15,0
34,44.5,2.0,1.5,21.0,15.5,22,322,368,0,52,21,15,0
186,74.0,0.0,2.0,4.0,12.0,47,993,836,1,92,89,10,0
51,223.0,19.0,0.0,1.0,17.0,0,6141,5725,1,69,148,16,1
16,48.0,0.0,0.0,26.0,19.5,13,160,163,0,5,18,14,0
403,52.0,2.0,17.0,1.0,15.0,396,4677,1423,1,22,149,17,1
99,23.0,0.0,0.0,5.5,16.0,31,298,400,0,19,0,14,0
0,0.0,0.0,0.0,3.5,16.0,0,468,515,0,9,26,12,0
65,402.0,17.0,0.0,5.0,15.0,49,4825,1918,1,94,94,9,1
27,56.0,2.0,3.0,1.0,16.0,3,526,998,0,1,11,15,1
82,98.0,0.0,0.0,14.0,17.0,34,817,628,0,20,6,7,0
0,0.0,0.0,0.0,3.5,16.0,0,153,172,0,4,0,10,0
477,58.0,1.0,1.0,2.0,14.0,373,6552,1094,1,69,137,8,1
1000,5.0,0.0,0.0,0.0,7.0,8,2113,5564,1,531,146,13,1
432,1095.0,30.0,27.0,1.0,12.0,421,54497,2729,1,150,111,14,1
256,207.0,5.0,28.0,1.0,9.5,191,9810,6780,0,128,150,15,1
524,29.0,0.0,3.0,1.0,6.0,291,4744,2326,1,24,141,11,1
41,62.0,1.0,0.0,12.0,18.0,22,381,342,0,14,23,7,0
82,79.5,0.0,0.0,5.0,20.0,18,442,599,0,10,6,10,0
883,170.0,4.0,13.0,1.0,15.0,330,10147,2546,1,44,85,9,1
43,4.0,0.0,0.0,20.0,16.0,3,51,46,0,0,0,8,0
102,56.5,2.0,19.0,4.0,3.0,19,4107,690,1,16,148,12,1
27,122.0,1.0,13.0,1.0,15.0,0,876,563,1,7,139,25,1
39,12.0,0.0,0.0,5.5,14.0,1,150,94,0,14,0,12,0
2,109.5,13.5,0.0,35.0,20.5,0,243,142,0,5,0,10,0
357,18.0,0.0,0.0,1.0,17.0,50,200,132,0,3,0,14,0
3,35.0,1.0,0.0,18.5,16.0,0,327,391,0,12,0,13,0
858,118.0,2.0,25.0,1.0,16.0,0,22830,2049,1,58,144,10,1
7,75.0,2.0,3.0,7.5,20.0,7,372,434,0,2,87,16,0
94,18.0,0.0,3.0,8.0,17.0,19,502,487,0,72,75,10,0
81,36.0,1.0,1.0,12.0,15.0,42,365,356,0,48,23,7,0
142,257.5,11.0,3.0,1.0,13.5,52,5575,5018,1,40,138,14,1
16,16.5,0.0,0.0,4.0,19.0,2,210,264,0,39,6,11,0
65,42.0,2.0,0.0,15.0,17.0,3,505,461,0,28,10,14,0
430,55.0,2.0,9.0,1.0,7.0,396,9403,7417,1,232,123,9,1
1000,210.0,0.0,0.0,1.0,16.0,595,26816,2952,0,16,0,15,1
125,17.0,0.0,0.0,3.0,14.0,33,182,188,1,13,53,8,0
76,36.5,1.0,1.0,15.0,19.0,14,437,587,0,90,0,11,0
302,22.0,0.0,2.0,3.0,17.0,83,418,396,0,3,16,12,0
1000,32.0,0.0,9.0,0.0,14.0,216,7864,5253,1,249,75,11,1
0,0.0,0.0,0.0,3.5,16.0,0,540,655,0,3,6,10,0
64,30.5,0.0,0.0,22.0,17.0,17,148,157,0,11,0,8,0
37,7.0,0.0,0.0,0.0,15.0,1,155,273,0,10,0,14,0
0,0.0,0.0,0.0,3.5,16.0,0,339,335,0,0,0,5,0
159,38.0,0.0,0.0,3.0,17.0,113,392,386,0,7,126,12,0
115,85.0,0.0,0.0,2.0,15.0,64,850,1285,0,27,107,12,1
45,17.0,0.0,0.0,24.5,16.0,7,179,198,0,22,24,15,0
1000,9.0,0.0,0.0,1.0,16.0,431,389,333,0,24,97,10,0
0,0.0,0.0,0.0,3.5,16.0,0,93,101,0,0,10,11,0
303,17.0,0.0,0.0,0.0,17.0,201,886,1105,0,15,92,10,1
5,34.0,0.0,2.0,307.0,18.0,0,154,199,0,5,0,7,0
245,4.0,0.0,1.0,0.0,20.0,23,1785,1911,1,38,133,19,1
3,60.0,2.0,1.0,645.0,14.0,0,138,227,0,11,0,12,0
294,33.5,1.0,2.0,3.0,17.0,102,372,335,0,6,0,6,0
190,58.5,3.0,10.0,2.0,9.0,88,1235,219,1,10,148,7,1
0,0.0,0.0,0.0,3.5,16.0,0,23,29,0,0,0,15,0
201,241.0,10.0,2.0,6.0,11.0,105,8410,1458,1,157,117,18,1
86,11.0,0.0,0.0,5.0,12.0,4,88,181,0,0,0,17,0
35,319.0,62.0,18.0,1.0,13.0,31,6968,4756,0,89,126,18,1
1000,36.0,2.0,4.0,1.0,8.0,487,14989,7218,1,197,124,14,1
164,119.0,6.0,24.0,2.0,17.0,119,1615,1133,0,14,53,6,1
56,81.0,1.0,0.0,13.0,16.5,48,261,169,0,0,16,8,0
47,78.0,0.0,0.0,3.0,18.0,40,175,176,0,2,12,12,0
31,58.0,0.0,0.0,7.0,20.0,13,338,304,0,2,8,10,0
112,126.5,3.0,0.0,9.0,19.0,39,714,597,0,50,3,13,0
0,0.0,0.0,0.0,3.5,16.0,0,64,1329,0,0,77,19,1
4,27.5,0.0,0.5,102.0,15.0,2,243,257,0,30,22,9,0
140,21.0,1.0,0.0,0.0,6.0,5,353,453,1,45,61,11,1
0,0.0,0.0,0.0,3.5,16.0,0,78,91,0,1,6,7,0
532,10.0,0.0,0.0,1.0,8.0,54,925,1110,0,31,6,9,1
9,621.0,2.0,6.0,0.0,17.0,0,1104,24,1,18,119,12,1
130,300.0,4.0,0.0,3.0,15.0,98,16159,2735,1,26,29,11,1
477,33.0,3.0,1.0,3.0,7.0,145,4277,1734,1,314,150,7,1
9,45.0,2.0,9.0,1.0,3.0,3,345,949,1,0,130,9,1
261,47.0,2.0,24.0,1.0,15.0,20,1647,3701,1,19,92,22,1
10,81.5,4.0,0.0,117.0,18.0,5,277,298,0,2,0,13,0
33,231.0,6.0,30.0,0.0,3.0,1,2900,1100,0,1,143,12,1
13,177.0,2.0,0.0,64.0,21.0,11,489,468,0,29,84,6,0
27,243.0,6.0,0.0,7.5,12.0,11,1131,885,0,50,0,13,0
26,31.5,0.0,3.0,8.0,16.0,15,201,372,0,10,27,14,0
182,51.5,1.0,2.0,7.0,17.0,94,718,738,0,28,35,13,0
331,181.0,1.0,1.0,2.0,16.0,118,1705,1598,0,45,39,11,0
119,207.0,5.0,0.0,1.0,5.0,22,4692,347,1,55,142,15,1
10,578.5,9.5,0.0,43.0,14.5,0,83157,4198,1,9,106,8,1
22,29.0,0.0,0.0,9.0,3.0,1,979,623,1,4,130,10,1
40,196.0,25.5,4.0,3.0,6.0,0,4149,1838,0,17,144,13,1
2,265.5,7.0,0.0,0.0,18.0,0,1437,2541,0,1,79,14,1
17,228.0,11.0,30.0,3.0,6.0,3,2211,3778,0,5,150,14,1
13,64.0,1.0,3.0,65.5,17.0,7,536,559,0,38,0,7,0
312,109.5,2.0,28.0,1.0,19.0,2,7653,4705,1,243,141,20,1
31,68.0,1.0,1.0,33.5,16.0,11,461,444,0,19,18,12,0
15,90.0,1.0,1.0,19.5,19.0,2,268,438,0,34,2,10,0
315,811.0,7.0,24.0,2.0,7.0,131,19405,1532,0,166,69,19,1
7,40.0,0.0,0.0,37.5,17.0,0,327,326,0,14,0,9,0
16,17.0,0.0,0.0,19.0,17.5,6,100,100,0,0,1,13,0
1,120.0,4.0,0.0,3.5,17.0,0,247,243,0,0,29,10,0
695,166.0,4.0,25.0,0.0,15.0,598,39327,7459,1,1359,81,13,1
50,107.0,1.0,0.0,16.0,18.0,39,358,367,1,2,0,14,0
308,6.0,0.0,0.0,1.0,8.0,91,2037,641,1,15,131,7,1
531,18.0,0.0,5.0,1.0,15.0,0,309,483,0,4,87,24,1
53,441.0,5.0,0.0,1.0,5.0,0,3060,7466,0,1,150,16,1
21,313.0,2.0,28.0,3.0,19.0,0,2703,1882,0,72,50,20,1
67,174.0,6.0,1.0,2.0,17.0,67,7931,6669,0,27,36,10,1
11,114.0,0.0,0.0,28.0,20.0,10,520,808,0,0,71,12,0
87,65.0,3.0,2.0,9.0,20.0,5,256,243,0,21,44,11,0
54,958.0,9.5,7.0,3.0,15.0,52,6676,1340,0,104,77,14,1
274,51.0,0.0,0.0,4.0,17.0,127,290,407,0,122,0,8,0
28,79.5,1.0,0.5,21.0,13.0,4,464,514,0,11,0,7,0
32,48.5,1.0,0.0,22.0,20.0,8,316,602,1,1,6,12,0
17,11.0,1.0,0.0,6.5,12.0,0,189,277,0,0,0,12,0
19,67.0,4.0,27.0,1.0,19.0,18,241,15,0,2,59,10,1
40,22.5,1.5,0.0,29.0,12.5,12,310,325,0,45,0,11,0
40,62.5,1.0,0.0,7.0,17.0,2,289,1363,0,4,0,10,0
215,112.0,9.0,31.0,1.0,4.0,170,769,1167,1,4,121,14,1
26,34.5,0.0,3.0,17.0,16.0,12,289,200,0,15,51,11,0
1000,31.0,0.0,0.0,0.0,14.0,0,1815,510,0,50,5,12,1
277,207.0,7.0,0.0,1.0,19.0,276,5896,1880,0,39,85,11,1
25,107.0,0.0,2.0,21.0,15.0,13,500,631,0,50,0,11,0
458,11.5,0.0,2.0,1.0,16.0,0,1956,1914,1,7,145,18,1
12,38.5,0.0,4.0,41.0,19.0,8,203,215,0,1,0,13,0
1000,68.0,3.0,0.0,1.0,17.0,106,7296,3480,0,186,149,13,1
19,17.0,0.0,6.0,1.0,19.0,2,240,314,1,2,40,16,0
666,69.0,2.0,1.0,1.0,19.0,573,6621,3807,1,184,141,17,1
122,23.0,0.0,2.5,5.0,17.0,28,977,983,0,155,135,8,0
244,80.5,5.0,10.0,2.0,10.0,74,2653,2473,1,14,149,13,1
87,17.0,0.0,0.0,2.0,17.0,34,226,89,0,15,108,18,0
0,0.0,0.0,0.0,3.5,16.0,0,73,50,0,0,0,7,0
196,44.0,2.0,19.0,3.0,15.0,138,300,177,0,0,102,11,0
655,191.0,3.0,14.0,0.0,20.0,0,7718,308,0,24,43,11,1
33,119.0,3.0,26.0,1.0,20.0,29,532,345,0,1,135,8,1
30,151.0,6.5,0.0,9.0,20.0,1,661,844,0,26,51,13,1
349,33.0,0.0,0.0,2.0,16.0,10,502,744,0,15,0,16,0
21,125.0,6.0,0.0,16.0,12.0,8,457,707,0,20,10,13,0
168,30.5,0.0,3.0,4.0,16.0,57,355,953,0,50,33,8,0
40,143.5,2.0,0.0,12.0,19.0,37,1058,469,0,50,26,15,1
92,65.5,1.0,0.0,1.0,17.0,91,4758,1593,1,32,100,19,1
127,440.0,55.0,2.0,5.0,16.0,40,8641,5719,1,184,143,8,1
186,24.0,0.0,21.0,0.0,8.0,186,819,3168,1,8,92,15,1
820,29.0,2.0,0.0,1.0,8.0,4,944,1171,0,47,65,11,1
44,107.5,2.0,4.0,20.0,19.5,20,439,516,0,17,16,6,0
12,468.5,0.0,0.0,3.0,17.5,0,3518,6465,0,6,64,10,1
62,55.0,0.0,1.0,4.0,17.0,37,369,587,0,0,95,12,0
56,14.5,0.0,0.0,7.0,14.5,6,308,404,0,18,69,6,0
0,0.0,0.0,0.0,3.5,16.0,0,177,10,0,6,0,5,0
103,8.0,0.0,2.0,2.0,16.0,71,131,82,0,0,148,13,1
99,33.0,0.0,2.0,9.0,7.0,34,414,434,0,12,0,10,0
512,35.0,0.0,0.0,1.0,17.0,353,418,816,0,217,1,10,0
36,169.0,3.0,11.0,1.0,17.5,30,614,210,0,13,64,6,1
682,76.5,2.0,1.0,2.0,10.0,324,1282,1000,1,248,63,12,1
239,157.0,4.0,5.0,2.0,14.0,182,4446,5789,1,28,135,14,1
1000,24.0,1.0,4.0,1.0,7.0,705,6201,5673,1,214,148,14,1
61,970.0,19.0,4.0,3.0,2.0,35,12860,3770,0,26,68,11,1
732,498.0,44.0,0.0,1.0,11.0,726,19814,2545,1,289,112,12,1
31,246.0,2.0,0.0,0.0,10.0,3,3155,3552,1,4,0,6,1
915,36.0,0.0,1.0,1.0,7.0,521,11010,6559,1,79,118,15,1
21,25.0,1.0,0.0,11.0,17.0,6,248,216,0,31,15,10,0
78,14.0,0.0,1.0,14.0,13.5,21,301,462,0,47,0,17,0
